Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
1св04вл76,,,,,,,1,,,,,,
1св04вл80,,,,,,,,,,2,,,
1св04вя89,,2,,,,,,,,,,,
1св04ди87,,1,,,,,,,,,,,
1св04дм78,,,,,,,,1,,,,,
1св04дм87,,1,,,,,,,,,,,
1св04дм90,,2,,,,4,,,,,,,
1св04дм94,,,,,,,,,,,2,,
1св04ег72,,,,,,,,,,1,,,
1св04ег90,,,,,,,1,,,,,,
1св04иг94,,,,,,1,,,,,,,
1св04ил82,2,,,,,,,,,,,,
1св04ко88,,,,,2,,,,,,,,
1св04ма84,,,,,2,,,,,,,,
1св04ми88,,,,,,1,,,,,,,
1св04па91,1,,,,,,,,,,,,
1св04ру93,,,,,,1,,,,,,,
1св04се78,,,,,,,,,,1,,,
1св04се85,,,,,3,,,,,,,,
1св04се87,,,,,,,,,,5,,,
1св04се89,,,,,,,,,,1,,,
1св04се94,2,,,,,,,,,,,,
1св04ст84,,,,,,,1,,,,,,
1св05ал84,2,,,,,,,,,,,,
1св05ар81,2,,,,,,,,,,,,
1св05ва80,2,,,,,,,,,,,,
1св05ва85,,,,,,,,,,1,,,
1св05вл93,,,,,,2,,,,,,,
1св05дм95,,,,,,,,,1,,,,
1св05дм96,,,,,,,,,1,,6,6,1
1св05ев87,2,,,,3,,,,,,,,
1св05ен81,,,,,,,,,,,1,2,
1св05ир86,,,,,,,3,,,,,,
1св05ки90,,,,,,,,,1,,,,
1св05ма87,1,,,,,,,,,,,,
1св05ни06,,,,,,,,,,,,,
1св05ни97,,,,,,,,,,,1,,
1св05па00,,,,,,,,,1,,,,
1св05ру86,,,,,,,,,,,2,,
1св05се79,,,,,,,,,6,,,,
1св05се90,2,,,,1,,,,,,,,
1св05ти06,,,,,,,,,,,,,
1св05юр74,,,2,,,,2,,,,,,
1СВ05ЮР84,,,,,,,,,,,,,
1св05юр91,1,,,,,,,,,,,,
1св06ал79,,,,,,1,,,,,,,
1св06ал85,,2,,,,,,,,,,,
1св06ал89,,,,,,2,,,,,,,
1св06ан79,,,,,,,,,,4,,,
1св06ан82,,,,,,,3,,,,,,
1св06ан86,,,,,2,,,,,,,,
1св06ан88,,,,,4,,,,,,,,
1св06ан89,,,,,,1,,,,,,,
1св06ан91,,,2,,,,1,,,,,,
1св06ви90,,,,,,,,,3,,,,
1св06дм79,,,,,,,1,,,,,2,
1св06ле94,,,,,,,,,1,,,,
1св06ни87,,,,,2,,,,,,,,
1св06ол84,,2,,,,,,,,,,,
1св06св98,,,,,,,,,1,,1,,
1св06се84,,,,,,,,,,,,2,
1св06се96,,,,,,,,1,,,,,
1св06се99,,,3,,,,,,,,,,1
1св07ал79,,,,,,1,,,,,,,
1СВ07ал83,,,,,,1,,,,,,,
1св07ан81,,,,,,1,,,,,,,
1св07ан85,,,,,,1,,,,,,,
1СВ07АР97,,,,,,1,,,,,,,
1св07ва90,,,,,,1,,,,,,,
1св07ва91,,,,,,,,,,1,,,
1св07вл90,,,,,,,,,1,,,,
1св07вл97,,,,,,2,,,,,,,
1св07вя69,,,4,,,,,,,,,,
1св07ге83,,,,,,,1,,,,,,
1св07дм86,,,,,,,,,,,,,
1св07дм94,,,,,,,,2,,,,,
1св07ел89,,,,,,,,1,,,,,
1св07иг77,1,,,,,,,,,,,,
1св07иг98,,,,,,,,2,,,,,
1св07ми77,,,,,,,,,,2,,,
1св07ол81,,,,,,,,4,,,,,
1св07па75,,,,,,1,,,,,,,
1св07пе97,,,,,,,2,,,,,,
1св07са83,,,,,,1,,,,,,,
1св07се04,,,,,,,,1,,,,,
1св07юр98,,,,,,,,4,,,,,
1св08ал77,,,,,,,,,,,,2,
1св08ал91,,,,,,1,,,,,,,
1СВ08АН74,,,,,,,,,,,,,
1св08ан76,,,,,,,,1,,,,,
1св08ан82,,2,,,,,,,,,,,
1св08ан83,,,,,,,,1,,,,,
1св08ан87,1,,,,3,,,,,,,,
1св08ар67,,,,,1,,,,,,,,
1св08ар85,,,,,,,,,,,1,2,
1св08ар86,,,,,,,,,,,,2,
1СВ08АР88,,,,,,,,,,1,,,
1св08ви85,,,2,,,,4,,,,,,
1св08вя83,,,,,,1,,,,,,,
1св08вя91,,,,,,,,1,,,,,
1св08де80,,,,,,,,,1,,1,,
1св08дм76,,,,,,,,,,,,,
1св08дм85,3,,,,1,,,,,,,,
1св08дм86,,,,,5,,,,,,,,
1св08дм89,,,,,,,,4,,,,,
1св08ев89,,,,,,,,,,1,,2,
1СВ08ЛЕ77,,,,,,,,,,,,,
1св08ни84,,,5,,,,2,,,,,,1
1св08ни89,,,,,,,,1,,,,,
1св08пе79,,,,,,2,,,,,,,
1св08се72,,,,,,,2,,,,,,
1св08се81,,,,,,,,,,,,,
1св08се85,,,,,,,,,,,2,,
1св08юр74,,,,,,,2,,,,,,
1св09ал04,,,,,,,,,10,,1,,
1св09ал77,,,,,,,,,,,,2,
1св09ал80,,,,,,,,,,,,,
1св09ал82,,,,,,,,,,,,,1
1св09ал84,,,,,,1,,,,,,,
1св09ал98,,,,,1,,,,,,,,
1св09ан82,,1,,,,,,,,,,,
1св09ан90,,,,,,,4,,,,,,
1св09ан98,,,,1,,,,,,,,,
1св09ар97,,,2,,,,2,,,,,,
1св09ви97,,2,,,,,,,,,,,
1св09вл95,,1,,,,1,,,,,,,
1св09да00,,,,,,,,1,,,,,
1св09де83,,,,,2,,,,,,,,
1св09де88,,,,,,,,,1,,1,,
1св09дм83,,,,,1,,,,,,,,
1св09иг80,,,1,,,,2,,,,,,
1св09иг90,,,,,,,1,,,,,,
1св09иг91,1,,,,,,,,,,,,
1св09ми81,,,1,,,,1,,,,2,,
1св09ни89,,,3,,,,,,,,,,
1св09ни90,,,,,1,,,,,,,,
1св09па94,,,,,3,,,,,,,,
1св09се93,,,,,,,,6,,,,,
1св09ст86,,,,,,,,,,,,,
1СВ09ЮР83,,,,,,,,,,,,,
1св09юр99,,,,,,,,3,,,,,
1св10ал77,,,,,,,,,,,,2,
1св10ал78,,,,,1,,,,,,,,
1св10ал83,,,,,,,,,,,,,
1св10ал90,,,,,,,3,,,,,,
1св10ан77,,,,,,,3,,,,,,
1св10ан83,1,,,,,1,,,,,,,
1св10ан84,,,,,,,,,,,,,1
1св10ан91,,,,,1,,,,,,,,
1св10ва05,,,,,,,,,,,,,
1св10ва81,,1,,,,1,1,,,,,,
1св10ва84,,,,,,,1,,,,,,
1св10вл83,,,1,,,,1,,,,,,
1СВ10ВЯ79,,,,,,,,,,,,,
1св10да89,,,,,,,,,1,,,,
1св10да91,,,,,,,,,1,,,,
1св10ди84,,,2,,,,1,,,,,,
1Св10Дм80,,,,,,,,,,,,,
1св10дм81,,,,,,,,,1,,,,
1св10дм86,,,,,4,,,,,,,,
1св10ив90,,2,,,,2,,,,,,,
1св10иг83,,1,,,,,,,,,,,
1св10ил06,,,,,,1,,,,,,,
1св10ле87,,1,,,,,,,,,,,
1св10ма00,,,,,,,,,1,,,,
1св10ма83,,5,,,,,,,,,,,
1св10ми81,,,,,,,,,,,2,,
1св10на93,,,,,,,,,1,,,,
1св10ни80,,,,,,,,,,2,,,
1св10ни85,,,,,,,1,,,,,,
1св10ни94,,,,,,,,,,1,,,
1св10па78,,1,,,,,,,,,,,
1Св10Па88,,,,,,,,,,,,,
1св10се00,,,,,,,,,1,,1,,
1св10се92,,,,,,,,,,,1,,
1св10фе91,,,,,,,,,,,,2,1
1св11ал03,,,,,,,,,,,,2,
1св11ал78,,1,,,,1,,,,,,,
1св11ал82,,1,,,,1,,,,,,,
1св11ал86,,,,,,,,1,,,,,
1св11ал90,,,,,4,,,,,,,,
1св11ал91,,,,,,1,,1,,,,,
1св11ан71,,,,,,,,,,5,,1,
1св11ан82,,,3,,,,6,,,,,,
1св11ан84,,,,,,,,1,,,,,
1СВ11АН89,,,,,,,1,,,,,,
1св11ан91,,,,,,1,,,,,,,
1св11ва88,,,,1,,,,,,,,,
1СВ11ВИ79,,,,,,,,,,,,,
1св11ви80,,,,,,,,,,1,,,
1св11ви83,,,,,2,,,,,,,,
1св11ви85,2,,,,,,,,,,,,
1св11ви89,,,,,,,,,,3,,,
1св11ви96,,,,,,,,,2,,,,
1св11де74,2,,,,,,,,,,,,
1св11ди95,,,,,,,1,,,,,,
1св11дм79,,,,,,,,,,,,,2
1св11дм88,,2,,,,,,,,,,,
1св11ев98,,,,,,5,,,,,,,
1св11ег77,,,,,2,,,,,,,,
1св11ив91,,,,,1,,,,,,,,
1св11иг86,,,1,,,,1,,,,,,
1св11ки74,,2,,,,,,,,,,,
1св11ки99,,,,,,,,,,,3,,
1св11ко80,,,,,,,,,,1,,,
1св11ол90,,,,,,,,,,,,2,
1св11ол91,,,1,,,,2,,,,,,
1св11ол94,,,,,,,1,,,,,,
1св11ру76,,,,,,,,,,5,,,
1св11св73,,,,,,1,,,,,,,
1св11ст83,,,,,,2,,,,,,,
1св11юр02,,,3,,,,2,,,,,,
1св11юр83,,,,1,,,,,,,,,
1св12ал78,,,2,,,,,,,,,,
1св12ал80,,,,,,1,,,,,,,
1св12ал84,,,,,,1,,,,,,,
1св12ал95,,,,,,,1,,,,,,
1св12ан81,,,,,,1,,,,,,,
1св12ар87,,,,,1,,,,,,,,
1св12бо82,,,,,,1,,,,,,,
1св12ва72,,,,,,,,,,,,,
1св12ва74,,,,,,,,,,,,,
1св12ва89,,,,,6,,,,,,,,
1св12ва91,,,,,,,,,,2,,,
1св12ва99,,,,,,,,,,1,,,
1СВ12ВИ98,,,,,,,,,1,,,,
1св12вл76,,,,,,,,,,1,,,
1св12вл85,,,1,,,,1,,,,,,
1СВ12ДЕ00,,,,,,,,,,,,,
1св12де80,5,,,,,,,,,,,,
1св12де88,,,,,,,,,,,,2,
1св12дм82,,,,,,,,,,,,2,
1св12ев83,,,,,,,,,,1,,,
1св12ев84,,,,,1,,,,,,,,
1св12за87,,1,,,,,,,,,,,
1св12иг91,1,,,,,,,,,,,,
1св12иг96,,,,,1,,,,,,,,
1св12ил91,1,,,,,,,,,,,,
1св12ки06,,,,,,,,,,,,,
1св12ми92,,1,,,,,,,,,,,
1св12ми96,,,,,,,1,,,,,,
1св12ни01,,1,,,,3,,,,,,,
1св12ни92,,2,,,,,,,,,,,
1св12па03,,,,,,,1,,,,,,
1СВ12ПА82,,,,,,,,,,,,,
1св12ро82,,1,,,,,,,,,,,
1св12се83,,,,,,,,,,,2,,
1св12се84,,,,,2,,,,,,,,
1св12се88,,,,,,,,,,1,,,
1св12се89,,,,2,,,,,,,,,
1св12се94,,,,,1,,,,,,,,
1св12се98,,,,,,,,,8,,,,
1св12сл87,,,,,,,,,,1,,,
1св13ал82,,,,,2,,,,,,,,
1св13ал84,2,,,,,,,,,,,,
1св13ал85,,,,,,,,,,,,2,
1св13ал97,,,,,,,,,3,,,,
1св13ан86,,,,,,,,,,1,,,
1св13ва96,,,,,,1,,,,,,,
1СВ13ВИ86,,,,,,,,,,,,,
1св13вл83,,,,,,1,,,,,,,
1св13вл91,,,,,,2,,,,,,,
1св13да81,,,,,,,,1,,,,,
1св13да88,,,,,,,,,,1,,,
1СВ13ДМ75,1,,,,,,,,,,,,
1св13дм80,,,,,,,,1,,,,,
1св13ев91,,,,,,,,,,,,2,
1св13ив85,,,,,4,,,,,,,,
1св13ма90,1,,,,,,,,,,,,
1св13ол86,,,,,,,,,,,,1,
1св13па86,,,3,,,,1,,,,,,
1св13ро81,,,,,,,,,,1,,,
1СВ13РО83,,,,,,,,,,,,,
1св13се90,,1,,,,1,,,,,,,
1св13ст75,,1,,,,,,,,,,,
1св14ал80,,,,,1,,,,,,,,
1св14ал87,,,,,,,,,,,,2,
1св14ал91,,,,,1,,,,,,,,
1св14ан79,,,,,,,,,,,,2,
1св14ан80,,,,,,,1,,,,,,
1св14ан81,,,2,,,,1,,,,,,
1св14ан91,,1,,,,1,,,,,,,
1св14ан97,,,,,,,2,,,,,,
1св14ар98,,,1,,,,4,,,,,,
1св14ва84,,,1,,,,2,,,,,,
1св14вл76,,,,,,,,1,,,,,
1св14ге86,,,,,,,1,,,,,,
1св14да82,,,,,1,,,,,,,,
1св14де91,,,,,,,1,,,,,,
1СВ14ДМ73,,,,,,,,,,,,,
1св14дм83,,,,,2,,,,,1,,,
1св14дм91,,2,,,,3,,,,,,,
1св14дм94,,,,,2,,,,,,,,
1св14ев81,,,,,,,,,1,,,,
1св14ев84,,,,,,,,,4,,,,
1св14ев87,,,,,,,1,,,,,,
1св14ев93,,,,,1,,,,,,,,
1св14ег89,,,,,,1,,,,,,,
1св14ив88,,,,,,,2,,,,,,
1св14иг84,,,2,,,,5,,,,,,
1св14иг94,,,,1,,,,,,,,,
1св14ир77,,,,,,,,,,,,2,
1св14ко83,,,,,,1,,,,,,,
1св14ма77,,,,,,1,,,,,,,
1св14ма88,,,,,,2,,,,,,,
1св14ми80,,,,,,1,,,,,,,
1св14ни80,,,,,,1,,,,,,,
1св14ни83,,,,,,1,,,,,,,
1св14ни86,,,,,,,3,,,,,,
1св14ни89,,,1,,,,2,,,,,,
1св14ол77,,,,,,,,,,4,,,
1св14ол90,,,2,,,,3,,,,,,
1св14ро82,,,,,1,,,,,,,,
1св14св89,,,,,,,,,4,,,,
1св14се04,,,,,1,,,,,,,,
1св14се80,,1,,,,,,,,,,,
1св14юр83,,,,,,3,,,,,,,
1св15ал80,,,,,,,2,,,,,,
1св15ал83,,,,,,1,,,,,,,
1св15ал85,,,,,,,,,6,,,,
1св15ан00,,,,,,,2,,,,,,
1св15ан90,,,2,,,,3,,,,,,
1СВ15АН92,,,,,,3,,,,,,,
1св15ан94,,,,,,,2,,,,,,
1св15ар91,,,3,,,,2,,,,,,
1св15ва85,,,,,,,,,,1,,,
1св15ва87,,,,,,,,2,,,,,
1св15ва88,,,,,,1,,,,,,,
1св15ве87,,,,,,1,,,,,,,
1св15ви78,,,,,1,,,,,,,,
1СВ15ВЛ01,,,,,,,,,,,,,
1св15вл73,,1,,,,,,,,,,,
1св15вл78,,,,,,1,,,,,,,
1св15вл83,,,,,,1,,,,1,,,
1св15вл85,,,,,,2,,,,,,,
1св15вл89,,1,,,3,2,,,,,,,
1св15ге79,,,,,,,,2,,,,,
1св15дм81,,,,,,2,,,,,,,
1св15дм94,,,,,,,,,,1,,,
1св15ег81,,,,,,,1,,,,,,
1СВ15ИВ79,,,,,,,,,,,,,
1св15ив81,,,,,,,,,,1,,,
1св15иг85,,,,,,,,,,,,2,
1св15ил92,8,,,,,,,,,,,,
1СВ15КА79,,,,,,,,,,2,,,
1св15ки05,,,,,,,,,,,3,,
1св15ки80,,,,,1,,,,,,,,
1св15кл79,,,,,,,,,,1,,,
1св15ко79,,,,,,,,,,2,,,
1св15кр05,,,,,,,,,,,,2,1
1св15ни91,,2,,,,3,,,,,,,
1св15ол87,,,,,,,,1,,,,,
1св15па97,,,,,,,,,3,,2,,
1св15се72,,,,,,,,,,1,,,
1св15се86,,1,,,,1,,,,,,,
1св15се92,,,,,,2,,,,,,,
1св15юр80,,,,,,1,,,,,,,
1св15юр82,,,1,,,,1,,,,,,
1СВ16АЛ77,,,,,,,,,,,,,
1св16ан90,,2,,,,,,,,,,,
1св16бо71,,,,,,,3,,,,,,
1св16ва69,,,3,,,,2,,,,,,2
1св16ви81,2,,,,,,,,,,,,
1св16вл78,,,,,,1,,,,,,,
1св16вл83,,,3,,,,1,,,,,,
1СВ16ДЕ77,,,,,,,1,,,1,,,
1св16дм80,,,,,3,,,,,,,,
1св16дм81,,,,,,1,,,,,,,
1св16дм84,,,,,,,,,,1,,,
1св16дм87,,,,,,,,,,1,,,
1св16ег99,,,,,1,,,,,,,2,
1св16ив83,,,,,,,,,,1,,,
1св16иг70,,,,,,,,,2,,,,
1СВ16КИ00,,,,,,,,,,,,,
1св16ко88,,,,,,,,,,1,,,
1св16ни88,,,,,,,,,,1,,,
1св16ру00,,,,,,,,,,1,,,
1св16ян92,,,,,4,,,,,,,,
1св17ал90,,,1,,,,,,,,,,
1св17ан77,1,,,,1,,,,,,,,
1св17ан81,,,,,1,,,,,,,,
1св17ан95,,,,,,,,,,1,,,
1св17ва72,,,,,2,,,,,,,,
1св17ва73,,,,,1,,,,,,,,
1св17вл71,,,,,,,,,,,,,
1св17вл81,,,,,1,,,,,,,,
1св17вл83,,,,,,,,,,1,,,
1св17вл85,,,,,,1,,,,,,,
1св17да83,,,,,,,1,,,,,,
1св17да86,,,,,1,,,,,,,,
1св17ди83,,,2,,,,2,,,,,,
1св17дм83,,,2,,,,,,,,,,
1св17дм84,3,,,,,,,1,,,,,1
1св17ев93,,,,,1,1,,,,,,,
1св17ег73,,2,,,,,,,,,,,
1св17ег89,,,1,,,,6,,,,,,
1св17ив89,2,,,,1,,,,,,,,
1св17иг80,,,,,,,2,,,,,,
1св17иг84,,,,,,,,2,,,,,
1св17иг98,,,,,,,,,,2,,,
1св17ил97,,1,,,,,,,,,,,
1св17ко86,,,,,,,2,,,1,,,
1св17ко89,1,,,,,,,,,,,,
1СВ17МИ72,,,,,,,,,,,,,
1св17ни03,,,,,,,,,1,,,,
1св17ни72,1,,,,,,,,,,,,
1св17ни85,,,,,,,,,5,,,,
1св17ни89,,,,,,,1,,,,,,
1св17ни99,,,,,,,,3,,,,,
1св17ол02,,,,,,,,,1,,2,,
1св17ол79,,,,,,,2,,,,,,
1св17ол94,,,2,,,,,,,,,,
1св17па78,,,1,,,,2,,,,,,
1св17па82,,,,,,,1,,,,,,
1св17пе80,,,,,,,,1,,,,,
1св17ро89,2,,,,,,,,,,,,
1св17се76,,,,,,,2,,,,,,
1св17се79,2,,,,,,,,,,,,
1св17се82,,,2,,,,,,,,,,
1св17ст98,,,,,,,4,,,,,,
1св17юр62,,,,,,1,,,,,,,
1св18ал94,,,,,1,,,,,,,,
1св18ал96,,,,,1,,,,,,,,
1св18ан00,,,,,,,,,3,,,,
1СВ18АН71,,,,,,,,,,,,,
1СВ18АН77,,,,,,,,,,3,,,
1св18ан85,,,3,,,,,,,,,,
1св18бо05,,,,,,1,,,,,,,
1св18бо06,,1,,,,2,,,,,,,
1св18ва93,,,,,,2,,,,,,,
1св18ви79,,,,,1,,,,,,,,
1св18вл86,,,,,2,,,,,,,,
1св18де75,,,,,,,1,,,1,,,
1св18дм82,,,,,,,,1,,,,,
1св18дм92,,,,,,,,2,,,,,
1св18ев85,,1,,,,,,,,,,,
1св18ег84,,,,,,,2,,,,,,
1св18ег89,,,2,,,,4,,,,,,
1св18ко82,,,,,,,3,,,,,,
1св18ми03,,,,,,,,,,,1,,
1св18ми79,,,,,,,,1,,,,,
1св18ми81,,,,,,,,,,,,2,
1св18на89,,,,,,,,,1,,,,
1св18ни83,,,1,,,,,,,,,,
1св18ни88,,,,,3,,,,,,,,
1св18ни94,,,,,,,3,,,,,,
1св18ол84,,,,,,,,,,1,,,
1св18ол97,,,,,,,2,,,,,,
1св18ро03,,,1,,,,1,,,,,,
1св18ро76,,,,,,,1,,,,,,
1св18се71,2,,,,,,,,,,,,
1св18се80,,,,,,1,,,,,,,
1св18юр86,,,1,,,,,,,,,,
1св19ал77,,,,,,,,1,,,,,
1св19ал80,,,,,,,,,,2,,,
1св19ал85,2,,,,,,,,,,,,
1св19ал87,,,,,,,,,,6,,,
1св19ал89,,,,,,,,,,1,,,
1СВ19АЛ91,,,,,,,,,,,,,
1св19ан79,,,,,1,,,,,,,,
1св19ан82,,,1,,,,5,,,,,,
1св19ан84,,,,,,,,,,1,,,
1св19ан92,,,1,,,,2,,,,,,
1св19ар82,,,,,,,,,,,,,
1св19ва78,,2,,,,1,,,,,,,
1св19ва79,,,,,2,,,,,,,,
1св19ви05,,,,,,,,,,,2,,
1св19ви89,,,,,,,,,,1,,,
1св19ви92,,,,,,,,,3,,,,
1св19вл94,,,,,,,,1,,,,,
1св19ди88,,,,,1,,,,,,,,
1св19дм76,,,,,,,,,,,,2,
1св19дм83,,,,,2,,,,,,,,
1св19ев78,,,,,,1,,,,,,,
1св19иг03,,,,,,,,,1,,,,
1св19иг82,,,,,2,,,,,,,,
1св19иг91,,2,,,,3,,,,,,,
1св19ки94,,,,,,,1,,,,,,
1св19ко83,,,,,,1,,,,,,,
1св19ма00,,,,,,,,1,,,,,
1св19ни70,,,,,,,2,,,,,,
1св19ни79,,,,,,,1,,,,,,
1св19ни93,,,,,,,,,1,,,,
1св19ол76,,,1,,,,,,,2,,,
1св19па81,,,,,,,1,,,,,,
1св19па92,,,,,,,,,3,,,,
1Св19Па97,,,,,,,,,,,,,
1св19ро92,,,,,,1,,,,,,,
1св19ро93,,,,,,1,,,,,,,
1св19юр02,,,1,,,,,,,,,,
1Св20Ал70,,,,,,,,,,,,,
1св20ал77,,,,,,,1,,,,,,
1св20ал85,,,,,,2,,,,,,,
1св20ал87,,2,,,,,,,,,,2,
1св20ал88,,,,,,,,1,,6,,,
1св20ал90,,,,,,2,,,,,,,
1св20ал91,,,1,,,,1,,,,,,
1св20ан80,,,,,2,,,,,,,,
1св20ан83,,,,,,2,,,,,,,
1св20ан88,,,,,1,,,,,,,,
1св20ар88,,,,,,,,,,1,,,
1св20ва80,,,,,,,1,,,1,,,
1св20ва88,,,,,1,,,,,,,,
1св20ве67,,,,,1,,,,,,,,
1св20гл91,,,1,,,,1,,,,,,
1св20гр80,,,,,,,1,,,,,,
1св20де98,,,,,1,,,,,,,,
1св20дм86,,,,,,1,,,,,,,
1св20дм99,,,,,,1,,,,,,,
1св20ев80,,1,,,,,,,,,,,
1СВ20ЕВ82,,,,,,,,,,,,,
1св20ив06,,,,,1,,,,,,,,
1св20ни75,,,,,,,,,1,,,,
1св20ни84,,,,,3,,,,,,,,
1св20ни89,,,,,3,,,,,,,,
1Св20Ни94,,1,,,,1,,,,,,,
1св20ол93,,,,,,2,,,,,,,
1св20пе80,,1,,,,2,,,,,,,
1св20пе91,,,,,,,6,,,,,,
1св20ро89,,,,,,,,,1,,,,
1св20се75,,,,,,,,,,,,2,1
1св20се79,,,,1,,,,,,,,,
1св20юр89,,1,,,,1,,,,,,,
1св21ал77,2,,,,1,,,,,,,,
1СВ21АЛ85,,,,,,,,,,,,,
1св21ал86,,,,,,1,,,,,,,
1св21ан00,,,,,,,,,2,,1,,
1св21ан82,,,,,,,,7,,,,,
1св21ва85,,,,,,2,,,,,,,
1св21вл91,,,,,,,,,,1,,,
1св21ге85,,,,,,,,3,,,,,
1св21де80,,,,,,1,,,,,,,
1св21де85,,,,,,,,,,1,,,
1св21дм79,,,,,,1,,,,,,,
1св21дм80,,,,,,,,2,,,,,
1св21дм85,,,,,,1,,,,,,,
1св21дм87,,,,,,,,1,,,,,
1св21ев88,2,,,,,,,,,,,,
1св21ег00,,,,,,,,,6,,,,
1св21иг81,2,,,,,,,,,,,,
1св21иг87,,,,,,1,,,,,,,
1св21иг94,2,,,,,,,,,,,,
1св21ил90,,,,,1,,,,,,,,
1св21ил96,,,,,,,,2,,,,,
1св21ки05,,,,,,,,,,,,,
1св21ле91,,,1,,,,,,,,,,
1св21ми81,1,,,,,,,,,,,,
1св21на84,,,,,1,,,,,,,,
1св21ни84,,,,,2,,,,,3,,,
1св21ни94,,,,,1,,,,,,,,
1св21ни96,,,,,,,2,,,,,,
1св21ол73,,1,,,,,,,,,,,
1св21ол82,2,,,,1,,,,,,,,
1св21ол84,,,,,,,2,,,,,,
1св21ол96,,,,,,,,,,1,,,
1св21пе91,,,,,,,1,,,,,,
1св21ро84,,,,,,1,,,,,,,
1св21ро85,,2,,,,2,,,,,,,
1св21се89,,,,,,,,2,,,,,
1св21се91,,,,,,,,1,,,,,
1св21се94,,,,,,,,1,,,,,
1св21юр88,,,,,,1,,,,,,,
1св22ал00,,,,,,,,2,,,,,
1св22ал01,,,,,,,,,1,,1,,
1св22ал88,,,,,,2,,,,,,,
1св22ал91,,2,,,,1,,,,,,,
1св22ан81,,2,,,,,,,,,,,
1св22дм78,,,,,,,1,,,,,,
1св22ки80,,,,,,1,,,,,,,
1св22ки99,,,,,,,1,,,,,,
1св22лю00,,,,,,,,1,,,,,
1св22ма88,,1,,,,,,,,,,,
1св22се79,1,,,,2,,,,,,1,,
1св22се80,2,,,,3,,,,,,,,
1св22се88,,,,2,,,,,,,,,
1св23ан90,,,,,,,1,,,,,,
1св23ар75,,,,,1,,,,,,,,
1св23ва85,2,,,,2,,,,,,,,
1св23ва86,2,,,,,,,,,,,,
1св23ви91,1,,,,,,,,,,,,
1св23ви95,,,,,,,,,2,,,,
1св23ви96,,,,,,,,,,,,2,
1св23вл88,,,,,,,,,1,,,,
1св23вя86,,3,,,,5,,,,,,,
1св23де73,,,,,,1,,,,,,,
1св23дм92,,,,,,,,1,,,,,
1св23дм94,,,,3,,,,,,,,,
1св23ев79,,,,,,,,,,2,,,
1св23ег78,,,,,,,,,,1,,,
1св23ег88,,,,,,,1,,,,,,
1св23ив80,,,,,2,,,,,,,,
1СВ23ИГ84,,,,,,,,,,,,,
1св23ма90,,,,,,,2,,,,,,
1св23се89,,1,,,,,,,,,,,
1св23ст76,,,,,,,,,,,,,
1св23юл80,,,,,,,,1,,,,,
1св23юр87,,,,,,4,,,,,,,
1св24ал84,,,,,,1,,,,,,,
1св24ал85,,,,,,,,2,,,,,
1св24ал90,,,,,,,3,,,,,,
1св24ар88,1,,,,,,,,,,,,
1св24ар90,,,2,,,,2,,,,,,
1св24ва88,,,2,,,,1,,,,,2,
1св24ва98,,,,,,,,,1,,,,
1св24ви80,3,,,,,,,,,,,,
1св24ви84,,,,,,,,,1,,,,
1св24ви92,,,,,,,2,,,,,,
1св24вл74,,,,,,,,,,,,2,
1св24вл90,,,,,1,,,,,,,,
1св24вс86,,,,,,,,,,,,2,
1св24ди93,,,,,,,1,,,,,,
1св24дм80,,,,,,,,2,,,,,
1св24дм94,,,,,1,,,,,,,,
1св24ев83,,,,2,,,,,,,,,
1св24ев89,,,,,,,1,1,,,,,
1св24ег90,2,,,,,,,,,,,,
1св24ив84,,,,,,,,1,,,,,
1св24ив93,,,,,,1,,,,,,,
1св24иг81,,,,,,,,1,,,,,
1св24иг83,,,,,,,,2,,,,,
1св24ил75,,,1,,,,,,,,,,
1св24ки77,,,,,,,1,,,,1,,
1св24ки99,,,,,,,,,,,1,,
1св24ни81,,,,,1,,,,,,,,
1св24ни82,1,,,,,,,,,,,,
1св24ни94,,,,,,,,2,,,,,
1св24ол02,,,,,,,3,,,,,,
1св24ол78,,1,,,,2,,,,,,,
1св24ол82,,,,,,,,,,2,,,
1св24ол96,,,,,,,2,,,,,,
1св24пе90,,,,,,,,,,2,,,
1св24пе91,,,,,,,1,,,,,,
1св24ро99,,,,,,1,,,,,,,
1св24се00,,,,,,,,1,,,,,
1св24се82,,,,,,,,,,,1,2,
1св24ст81,,,,,,1,,,,,,,
1св25ал80,,,,,,1,,,,,,,
1св25ал87,,,,,,,,,,1,,2,2
1св25ан82,,5,,,,1,,,,,,2,
1св25ан85,,1,,,,,,,,,,,
1св25ан98,,,,,,,,,1,,,,
1св25ар05,,,,,,1,,,,,,,
1св25ар06,,1,,,,2,,,,,,,
1св25ар88,2,,1,,,,2,,,,,,2
1св25ва90,,,,,,1,,,,,,,
1св25вл90,,1,,,,1,,,,,,,
1св25да84,,,,,,,,1,,,,,
1св25дм86,,,2,,,,,,,,,,
1св25дм96,,,,,,,,1,,,,,
1св25ев83,,,,,,,,5,,,,,
1СВ25НИ80,,,,,,,,,,,,,
1св25ни82,1,,,,1,,,,,,,,
1св25ни85,,,,,,,,,,,,,
1св25ро92,,3,,,,8,,,,,,,
1св25се84,,,,,3,,,,,,,,
